"steps","date","interval","weekday","type"
0,2012-11-22,1210,"Thursday","weekday"
10,2012-11-22,1215,"Thursday","weekday"
32,2012-11-22,1220,"Thursday","weekday"
66,2012-11-22,1225,"Thursday","weekday"
0,2012-11-22,1230,"Thursday","weekday"
0,2012-11-22,1235,"Thursday","weekday"
0,2012-11-22,1240,"Thursday","weekday"
0,2012-11-22,1245,"Thursday","weekday"
0,2012-11-22,1250,"Thursday","weekday"
0,2012-11-22,1255,"Thursday","weekday"
0,2012-11-22,1300,"Thursday","weekday"
0,2012-11-22,1305,"Thursday","weekday"
0,2012-11-22,1310,"Thursday","weekday"
0,2012-11-22,1315,"Thursday","weekday"
0,2012-11-22,1320,"Thursday","weekday"
0,2012-11-22,1325,"Thursday","weekday"
22,2012-11-22,1330,"Thursday","weekday"
0,2012-11-22,1335,"Thursday","weekday"
0,2012-11-22,1340,"Thursday","weekday"
0,2012-11-22,1345,"Thursday","weekday"
51,2012-11-22,1350,"Thursday","weekday"
0,2012-11-22,1355,"Thursday","weekday"
21,2012-11-22,1400,"Thursday","weekday"
35,2012-11-22,1405,"Thursday","weekday"
0,2012-11-22,1410,"Thursday","weekday"
25,2012-11-22,1415,"Thursday","weekday"
26,2012-11-22,1420,"Thursday","weekday"
86,2012-11-22,1425,"Thursday","weekday"
64,2012-11-22,1430,"Thursday","weekday"
22,2012-11-22,1435,"Thursday","weekday"
0,2012-11-22,1440,"Thursday","weekday"
39,2012-11-22,1445,"Thursday","weekday"
15,2012-11-22,1450,"Thursday","weekday"
41,2012-11-22,1455,"Thursday","weekday"
0,2012-11-22,1500,"Thursday","weekday"
0,2012-11-22,1505,"Thursday","weekday"
0,2012-11-22,1510,"Thursday","weekday"
0,2012-11-22,1515,"Thursday","weekday"
0,2012-11-22,1520,"Thursday","weekday"
0,2012-11-22,1525,"Thursday","weekday"
0,2012-11-22,1530,"Thursday","weekday"
291,2012-11-22,1535,"Thursday","weekday"
520,2012-11-22,1540,"Thursday","weekday"
532,2012-11-22,1545,"Thursday","weekday"
504,2012-11-22,1550,"Thursday","weekday"
504,2012-11-22,1555,"Thursday","weekday"
533,2012-11-22,1600,"Thursday","weekday"
522,2012-11-22,1605,"Thursday","weekday"
546,2012-11-22,1610,"Thursday","weekday"
546,2012-11-22,1615,"Thursday","weekday"
541,2012-11-22,1620,"Thursday","weekday"
546,2012-11-22,1625,"Thursday","weekday"
510,2012-11-22,1630,"Thursday","weekday"
468,2012-11-22,1635,"Thursday","weekday"
493,2012-11-22,1640,"Thursday","weekday"
511,2012-11-22,1645,"Thursday","weekday"
142,2012-11-22,1650,"Thursday","weekday"
45,2012-11-22,1655,"Thursday","weekday"
42,2012-11-22,1700,"Thursday","weekday"
71,2012-11-22,1705,"Thursday","weekday"
74,2012-11-22,1710,"Thursday","weekday"
79,2012-11-22,1715,"Thursday","weekday"
201,2012-11-22,1720,"Thursday","weekday"
71,2012-11-22,1725,"Thursday","weekday"
12,2012-11-22,1730,"Thursday","weekday"
0,2012-11-22,1735,"Thursday","weekday"
28,2012-11-22,1740,"Thursday","weekday"
15,2012-11-22,1745,"Thursday","weekday"
0,2012-11-22,1750,"Thursday","weekday"
0,2012-11-22,1755,"Thursday","weekday"
0,2012-11-22,1800,"Thursday","weekday"
10,2012-11-22,1805,"Thursday","weekday"
46,2012-11-22,1810,"Thursday","weekday"
15,2012-11-22,1815,"Thursday","weekday"
32,2012-11-22,1820,"Thursday","weekday"
0,2012-11-22,1825,"Thursday","weekday"
0,2012-11-22,1830,"Thursday","weekday"
44,2012-11-22,1835,"Thursday","weekday"
113,2012-11-22,1840,"Thursday","weekday"
425,2012-11-22,1845,"Thursday","weekday"
468,2012-11-22,1850,"Thursday","weekday"
475,2012-11-22,1855,"Thursday","weekday"
439,2012-11-22,1900,"Thursday","weekday"
484,2012-11-22,1905,"Thursday","weekday"
380,2012-11-22,1910,"Thursday","weekday"
68,2012-11-22,1915,"Thursday","weekday"
65,2012-11-22,1920,"Thursday","weekday"
24,2012-11-22,1925,"Thursday","weekday"
250,2012-11-22,1930,"Thursday","weekday"
567,2012-11-22,1935,"Thursday","weekday"
136,2012-11-22,1940,"Thursday","weekday"
33,2012-11-22,1945,"Thursday","weekday"
0,2012-11-22,1950,"Thursday","weekday"
28,2012-11-22,1955,"Thursday","weekday"
0,2012-11-22,2000,"Thursday","weekday"
0,2012-11-22,2005,"Thursday","weekday"
8,2012-11-22,2010,"Thursday","weekday"
36,2012-11-22,2015,"Thursday","weekday"
0,2012-11-22,2020,"Thursday","weekday"
0,2012-11-22,2025,"Thursday","weekday"
0,2012-11-22,2030,"Thursday","weekday"
0,2012-11-22,2035,"Thursday","weekday"
38,2012-11-22,2040,"Thursday","weekday"
0,2012-11-22,2045,"Thursday","weekday"
0,2012-11-22,2050,"Thursday","weekday"
0,2012-11-22,2055,"Thursday","weekday"
0,2012-11-22,2100,"Thursday","weekday"
0,2012-11-22,2105,"Thursday","weekday"
0,2012-11-22,2110,"Thursday","weekday"
0,2012-11-22,2115,"Thursday","weekday"
0,2012-11-22,2120,"Thursday","weekday"
0,2012-11-22,2125,"Thursday","weekday"
0,2012-11-22,2130,"Thursday","weekday"
0,2012-11-22,2135,"Thursday","weekday"
0,2012-11-22,2140,"Thursday","weekday"
0,2012-11-22,2145,"Thursday","weekday"
0,2012-11-22,2150,"Thursday","weekday"
0,2012-11-22,2155,"Thursday","weekday"
0,2012-11-22,2200,"Thursday","weekday"
0,2012-11-22,2205,"Thursday","weekday"
0,2012-11-22,2210,"Thursday","weekday"
0,2012-11-22,2215,"Thursday","weekday"
0,2012-11-22,2220,"Thursday","weekday"
0,2012-11-22,2225,"Thursday","weekday"
0,2012-11-22,2230,"Thursday","weekday"
0,2012-11-22,2235,"Thursday","weekday"
0,2012-11-22,2240,"Thursday","weekday"
0,2012-11-22,2245,"Thursday","weekday"
0,2012-11-22,2250,"Thursday","weekday"
0,2012-11-22,2255,"Thursday","weekday"
0,2012-11-22,2300,"Thursday","weekday"
0,2012-11-22,2305,"Thursday","weekday"
0,2012-11-22,2310,"Thursday","weekday"
0,2012-11-22,2315,"Thursday","weekday"
0,2012-11-22,2320,"Thursday","weekday"
0,2012-11-22,2325,"Thursday","weekday"
0,2012-11-22,2330,"Thursday","weekday"
0,2012-11-22,2335,"Thursday","weekday"
0,2012-11-22,2340,"Thursday","weekday"
0,2012-11-22,2345,"Thursday","weekday"
0,2012-11-22,2350,"Thursday","weekday"
0,2012-11-22,2355,"Thursday","weekday"
0,2012-11-23,0,"Friday","weekday"
0,2012-11-23,5,"Friday","weekday"
0,2012-11-23,10,"Friday","weekday"
0,2012-11-23,15,"Friday","weekday"
0,2012-11-23,20,"Friday","weekday"
0,2012-11-23,25,"Friday","weekday"
0,2012-11-23,30,"Friday","weekday"
0,2012-11-23,35,"Friday","weekday"
0,2012-11-23,40,"Friday","weekday"
0,2012-11-23,45,"Friday","weekday"
0,2012-11-23,50,"Friday","weekday"
0,2012-11-23,55,"Friday","weekday"
0,2012-11-23,100,"Friday","weekday"
0,2012-11-23,105,"Friday","weekday"
0,2012-11-23,110,"Friday","weekday"
0,2012-11-23,115,"Friday","weekday"
0,2012-11-23,120,"Friday","weekday"
0,2012-11-23,125,"Friday","weekday"
0,2012-11-23,130,"Friday","weekday"
0,2012-11-23,135,"Friday","weekday"
0,2012-11-23,140,"Friday","weekday"
0,2012-11-23,145,"Friday","weekday"
0,2012-11-23,150,"Friday","weekday"
0,2012-11-23,155,"Friday","weekday"
0,2012-11-23,200,"Friday","weekday"
0,2012-11-23,205,"Friday","weekday"
0,2012-11-23,210,"Friday","weekday"
0,2012-11-23,215,"Friday","weekday"
0,2012-11-23,220,"Friday","weekday"
0,2012-11-23,225,"Friday","weekday"
0,2012-11-23,230,"Friday","weekday"
0,2012-11-23,235,"Friday","weekday"
0,2012-11-23,240,"Friday","weekday"
0,2012-11-23,245,"Friday","weekday"
0,2012-11-23,250,"Friday","weekday"
0,2012-11-23,255,"Friday","weekday"
0,2012-11-23,300,"Friday","weekday"
0,2012-11-23,305,"Friday","weekday"
0,2012-11-23,310,"Friday","weekday"
0,2012-11-23,315,"Friday","weekday"
0,2012-11-23,320,"Friday","weekday"
0,2012-11-23,325,"Friday","weekday"
0,2012-11-23,330,"Friday","weekday"
0,2012-11-23,335,"Friday","weekday"
0,2012-11-23,340,"Friday","weekday"
0,2012-11-23,345,"Friday","weekday"
0,2012-11-23,350,"Friday","weekday"
0,2012-11-23,355,"Friday","weekday"
0,2012-11-23,400,"Friday","weekday"
0,2012-11-23,405,"Friday","weekday"
0,2012-11-23,410,"Friday","weekday"
0,2012-11-23,415,"Friday","weekday"
0,2012-11-23,420,"Friday","weekday"
0,2012-11-23,425,"Friday","weekday"
0,2012-11-23,430,"Friday","weekday"
0,2012-11-23,435,"Friday","weekday"
0,2012-11-23,440,"Friday","weekday"
0,2012-11-23,445,"Friday","weekday"
0,2012-11-23,450,"Friday","weekday"
0,2012-11-23,455,"Friday","weekday"
0,2012-11-23,500,"Friday","weekday"
0,2012-11-23,505,"Friday","weekday"
0,2012-11-23,510,"Friday","weekday"
0,2012-11-23,515,"Friday","weekday"
0,2012-11-23,520,"Friday","weekday"
0,2012-11-23,525,"Friday","weekday"
0,2012-11-23,530,"Friday","weekday"
0,2012-11-23,535,"Friday","weekday"
0,2012-11-23,540,"Friday","weekday"
0,2012-11-23,545,"Friday","weekday"
0,2012-11-23,550,"Friday","weekday"
0,2012-11-23,555,"Friday","weekday"
0,2012-11-23,600,"Friday","weekday"
0,2012-11-23,605,"Friday","weekday"
0,2012-11-23,610,"Friday","weekday"
0,2012-11-23,615,"Friday","weekday"
0,2012-11-23,620,"Friday","weekday"
0,2012-11-23,625,"Friday","weekday"
0,2012-11-23,630,"Friday","weekday"
0,2012-11-23,635,"Friday","weekday"
0,2012-11-23,640,"Friday","weekday"
0,2012-11-23,645,"Friday","weekday"
0,2012-11-23,650,"Friday","weekday"
0,2012-11-23,655,"Friday","weekday"
0,2012-11-23,700,"Friday","weekday"
0,2012-11-23,705,"Friday","weekday"
0,2012-11-23,710,"Friday","weekday"
0,2012-11-23,715,"Friday","weekday"
0,2012-11-23,720,"Friday","weekday"
0,2012-11-23,725,"Friday","weekday"
0,2012-11-23,730,"Friday","weekday"
0,2012-11-23,735,"Friday","weekday"
0,2012-11-23,740,"Friday","weekday"
0,2012-11-23,745,"Friday","weekday"
0,2012-11-23,750,"Friday","weekday"
0,2012-11-23,755,"Friday","weekday"
0,2012-11-23,800,"Friday","weekday"
0,2012-11-23,805,"Friday","weekday"
0,2012-11-23,810,"Friday","weekday"
0,2012-11-23,815,"Friday","weekday"
0,2012-11-23,820,"Friday","weekday"
0,2012-11-23,825,"Friday","weekday"
0,2012-11-23,830,"Friday","weekday"
0,2012-11-23,835,"Friday","weekday"
0,2012-11-23,840,"Friday","weekday"
0,2012-11-23,845,"Friday","weekday"
0,2012-11-23,850,"Friday","weekday"
0,2012-11-23,855,"Friday","weekday"
0,2012-11-23,900,"Friday","weekday"
0,2012-11-23,905,"Friday","weekday"
0,2012-11-23,910,"Friday","weekday"
0,2012-11-23,915,"Friday","weekday"
0,2012-11-23,920,"Friday","weekday"
0,2012-11-23,925,"Friday","weekday"
0,2012-11-23,930,"Friday","weekday"
0,2012-11-23,935,"Friday","weekday"
0,2012-11-23,940,"Friday","weekday"
0,2012-11-23,945,"Friday","weekday"
0,2012-11-23,950,"Friday","weekday"
0,2012-11-23,955,"Friday","weekday"
0,2012-11-23,1000,"Friday","weekday"
0,2012-11-23,1005,"Friday","weekday"
0,2012-11-23,1010,"Friday","weekday"
0,2012-11-23,1015,"Friday","weekday"
0,2012-11-23,1020,"Friday","weekday"
97,2012-11-23,1025,"Friday","weekday"
17,2012-11-23,1030,"Friday","weekday"
0,2012-11-23,1035,"Friday","weekday"
0,2012-11-23,1040,"Friday","weekday"
0,2012-11-23,1045,"Friday","weekday"
0,2012-11-23,1050,"Friday","weekday"
0,2012-11-23,1055,"Friday","weekday"
15,2012-11-23,1100,"Friday","weekday"
0,2012-11-23,1105,"Friday","weekday"
0,2012-11-23,1110,"Friday","weekday"
0,2012-11-23,1115,"Friday","weekday"
0,2012-11-23,1120,"Friday","weekday"
55,2012-11-23,1125,"Friday","weekday"
29,2012-11-23,1130,"Friday","weekday"
35,2012-11-23,1135,"Friday","weekday"
0,2012-11-23,1140,"Friday","weekday"
8,2012-11-23,1145,"Friday","weekday"
30,2012-11-23,1150,"Friday","weekday"
59,2012-11-23,1155,"Friday","weekday"
0,2012-11-23,1200,"Friday","weekday"
0,2012-11-23,1205,"Friday","weekday"
0,2012-11-23,1210,"Friday","weekday"
0,2012-11-23,1215,"Friday","weekday"
0,2012-11-23,1220,"Friday","weekday"
0,2012-11-23,1225,"Friday","weekday"
62,2012-11-23,1230,"Friday","weekday"
306,2012-11-23,1235,"Friday","weekday"
435,2012-11-23,1240,"Friday","weekday"
521,2012-11-23,1245,"Friday","weekday"
505,2012-11-23,1250,"Friday","weekday"
533,2012-11-23,1255,"Friday","weekday"
441,2012-11-23,1300,"Friday","weekday"
526,2012-11-23,1305,"Friday","weekday"
395,2012-11-23,1310,"Friday","weekday"
404,2012-11-23,1315,"Friday","weekday"
343,2012-11-23,1320,"Friday","weekday"
174,2012-11-23,1325,"Friday","weekday"
324,2012-11-23,1330,"Friday","weekday"
274,2012-11-23,1335,"Friday","weekday"
489,2012-11-23,1340,"Friday","weekday"
463,2012-11-23,1345,"Friday","weekday"
444,2012-11-23,1350,"Friday","weekday"
454,2012-11-23,1355,"Friday","weekday"
421,2012-11-23,1400,"Friday","weekday"
511,2012-11-23,1405,"Friday","weekday"
216,2012-11-23,1410,"Friday","weekday"
34,2012-11-23,1415,"Friday","weekday"
9,2012-11-23,1420,"Friday","weekday"
50,2012-11-23,1425,"Friday","weekday"
119,2012-11-23,1430,"Friday","weekday"
0,2012-11-23,1435,"Friday","weekday"
21,2012-11-23,1440,"Friday","weekday"
63,2012-11-23,1445,"Friday","weekday"
529,2012-11-23,1450,"Friday","weekday"
662,2012-11-23,1455,"Friday","weekday"
577,2012-11-23,1500,"Friday","weekday"
523,2012-11-23,1505,"Friday","weekday"
710,2012-11-23,1510,"Friday","weekday"
742,2012-11-23,1515,"Friday","weekday"
760,2012-11-23,1520,"Friday","weekday"
744,2012-11-23,1525,"Friday","weekday"
760,2012-11-23,1530,"Friday","weekday"
758,2012-11-23,1535,"Friday","weekday"
730,2012-11-23,1540,"Friday","weekday"
482,2012-11-23,1545,"Friday","weekday"
245,2012-11-23,1550,"Friday","weekday"
23,2012-11-23,1555,"Friday","weekday"
0,2012-11-23,1600,"Friday","weekday"
35,2012-11-23,1605,"Friday","weekday"
22,2012-11-23,1610,"Friday","weekday"
0,2012-11-23,1615,"Friday","weekday"
0,2012-11-23,1620,"Friday","weekday"
0,2012-11-23,1625,"Friday","weekday"
0,2012-11-23,1630,"Friday","weekday"
0,2012-11-23,1635,"Friday","weekday"
19,2012-11-23,1640,"Friday","weekday"
16,2012-11-23,1645,"Friday","weekday"
18,2012-11-23,1650,"Friday","weekday"
29,2012-11-23,1655,"Friday","weekday"
23,2012-11-23,1700,"Friday","weekday"
0,2012-11-23,1705,"Friday","weekday"
0,2012-11-23,1710,"Friday","weekday"
49,2012-11-23,1715,"Friday","weekday"
31,2012-11-23,1720,"Friday","weekday"
56,2012-11-23,1725,"Friday","weekday"
43,2012-11-23,1730,"Friday","weekday"
377,2012-11-23,1735,"Friday","weekday"
107,2012-11-23,1740,"Friday","weekday"
0,2012-11-23,1745,"Friday","weekday"
0,2012-11-23,1750,"Friday","weekday"
0,2012-11-23,1755,"Friday","weekday"
0,2012-11-23,1800,"Friday","weekday"
0,2012-11-23,1805,"Friday","weekday"
0,2012-11-23,1810,"Friday","weekday"
12,2012-11-23,1815,"Friday","weekday"
294,2012-11-23,1820,"Friday","weekday"
396,2012-11-23,1825,"Friday","weekday"
446,2012-11-23,1830,"Friday","weekday"
435,2012-11-23,1835,"Friday","weekday"
434,2012-11-23,1840,"Friday","weekday"
462,2012-11-23,1845,"Friday","weekday"
252,2012-11-23,1850,"Friday","weekday"
23,2012-11-23,1855,"Friday","weekday"
16,2012-11-23,1900,"Friday","weekday"
0,2012-11-23,1905,"Friday","weekday"
10,2012-11-23,1910,"Friday","weekday"
31,2012-11-23,1915,"Friday","weekday"
71,2012-11-23,1920,"Friday","weekday"
0,2012-11-23,1925,"Friday","weekday"
0,2012-11-23,1930,"Friday","weekday"
29,2012-11-23,1935,"Friday","weekday"
50,2012-11-23,1940,"Friday","weekday"
0,2012-11-23,1945,"Friday","weekday"
49,2012-11-23,1950,"Friday","weekday"
24,2012-11-23,1955,"Friday","weekday"
0,2012-11-23,2000,"Friday","weekday"
0,2012-11-23,2005,"Friday","weekday"
0,2012-11-23,2010,"Friday","weekday"
0,2012-11-23,2015,"Friday","weekday"
44,2012-11-23,2020,"Friday","weekday"
19,2012-11-23,2025,"Friday","weekday"
0,2012-11-23,2030,"Friday","weekday"
0,2012-11-23,2035,"Friday","weekday"
0,2012-11-23,2040,"Friday","weekday"
0,2012-11-23,2045,"Friday","weekday"
0,2012-11-23,2050,"Friday","weekday"
0,2012-11-23,2055,"Friday","weekday"
0,2012-11-23,2100,"Friday","weekday"
0,2012-11-23,2105,"Friday","weekday"
87,2012-11-23,2110,"Friday","weekday"
58,2012-11-23,2115,"Friday","weekday"
0,2012-11-23,2120,"Friday","weekday"
0,2012-11-23,2125,"Friday","weekday"
0,2012-11-23,2130,"Friday","weekday"
0,2012-11-23,2135,"Friday","weekday"
0,2012-11-23,2140,"Friday","weekday"
0,2012-11-23,2145,"Friday","weekday"
0,2012-11-23,2150,"Friday","weekday"
0,2012-11-23,2155,"Friday","weekday"
0,2012-11-23,2200,"Friday","weekday"
0,2012-11-23,2205,"Friday","weekday"
0,2012-11-23,2210,"Friday","weekday"
0,2012-11-23,2215,"Friday","weekday"
0,2012-11-23,2220,"Friday","weekday"
0,2012-11-23,2225,"Friday","weekday"
0,2012-11-23,2230,"Friday","weekday"
0,2012-11-23,2235,"Friday","weekday"
0,2012-11-23,2240,"Friday","weekday"
0,2012-11-23,2245,"Friday","weekday"
0,2012-11-23,2250,"Friday","weekday"
0,2012-11-23,2255,"Friday","weekday"
0,2012-11-23,2300,"Friday","weekday"
0,2012-11-23,2305,"Friday","weekday"
0,2012-11-23,2310,"Friday","weekday"
0,2012-11-23,2315,"Friday","weekday"
0,2012-11-23,2320,"Friday","weekday"
0,2012-11-23,2325,"Friday","weekday"
0,2012-11-23,2330,"Friday","weekday"
0,2012-11-23,2335,"Friday","weekday"
0,2012-11-23,2340,"Friday","weekday"
0,2012-11-23,2345,"Friday","weekday"
0,2012-11-23,2350,"Friday","weekday"
0,2012-11-23,2355,"Friday","weekday"
0,2012-11-24,0,"Saturday","weekend"
0,2012-11-24,5,"Saturday","weekend"
0,2012-11-24,10,"Saturday","weekend"
0,2012-11-24,15,"Saturday","weekend"
0,2012-11-24,20,"Saturday","weekend"
0,2012-11-24,25,"Saturday","weekend"
0,2012-11-24,30,"Saturday","weekend"
0,2012-11-24,35,"Saturday","weekend"
0,2012-11-24,40,"Saturday","weekend"
0,2012-11-24,45,"Saturday","weekend"
0,2012-11-24,50,"Saturday","weekend"
0,2012-11-24,55,"Saturday","weekend"
0,2012-11-24,100,"Saturday","weekend"
0,2012-11-24,105,"Saturday","weekend"
0,2012-11-24,110,"Saturday","weekend"
0,2012-11-24,115,"Saturday","weekend"
0,2012-11-24,120,"Saturday","weekend"
0,2012-11-24,125,"Saturday","weekend"
0,2012-11-24,130,"Saturday","weekend"
0,2012-11-24,135,"Saturday","weekend"
0,2012-11-24,140,"Saturday","weekend"
0,2012-11-24,145,"Saturday","weekend"
0,2012-11-24,150,"Saturday","weekend"
0,2012-11-24,155,"Saturday","weekend"
0,2012-11-24,200,"Saturday","weekend"
0,2012-11-24,205,"Saturday","weekend"
0,2012-11-24,210,"Saturday","weekend"
0,2012-11-24,215,"Saturday","weekend"
0,2012-11-24,220,"Saturday","weekend"
0,2012-11-24,225,"Saturday","weekend"
0,2012-11-24,230,"Saturday","weekend"
0,2012-11-24,235,"Saturday","weekend"
0,2012-11-24,240,"Saturday","weekend"
0,2012-11-24,245,"Saturday","weekend"
0,2012-11-24,250,"Saturday","weekend"
0,2012-11-24,255,"Saturday","weekend"
0,2012-11-24,300,"Saturday","weekend"
0,2012-11-24,305,"Saturday","weekend"
0,2012-11-24,310,"Saturday","weekend"
0,2012-11-24,315,"Saturday","weekend"
0,2012-11-24,320,"Saturday","weekend"
0,2012-11-24,325,"Saturday","weekend"
0,2012-11-24,330,"Saturday","weekend"
0,2012-11-24,335,"Saturday","weekend"
0,2012-11-24,340,"Saturday","weekend"
0,2012-11-24,345,"Saturday","weekend"
0,2012-11-24,350,"Saturday","weekend"
0,2012-11-24,355,"Saturday","weekend"
0,2012-11-24,400,"Saturday","weekend"
0,2012-11-24,405,"Saturday","weekend"
0,2012-11-24,410,"Saturday","weekend"
0,2012-11-24,415,"Saturday","weekend"
0,2012-11-24,420,"Saturday","weekend"
0,2012-11-24,425,"Saturday","weekend"
0,2012-11-24,430,"Saturday","weekend"
0,2012-11-24,435,"Saturday","weekend"
0,2012-11-24,440,"Saturday","weekend"
0,2012-11-24,445,"Saturday","weekend"
0,2012-11-24,450,"Saturday","weekend"
0,2012-11-24,455,"Saturday","weekend"
0,2012-11-24,500,"Saturday","weekend"
0,2012-11-24,505,"Saturday","weekend"
0,2012-11-24,510,"Saturday","weekend"
0,2012-11-24,515,"Saturday","weekend"
0,2012-11-24,520,"Saturday","weekend"
0,2012-11-24,525,"Saturday","weekend"
0,2012-11-24,530,"Saturday","weekend"
0,2012-11-24,535,"Saturday","weekend"
0,2012-11-24,540,"Saturday","weekend"
18,2012-11-24,545,"Saturday","weekend"
44,2012-11-24,550,"Saturday","weekend"
6,2012-11-24,555,"Saturday","weekend"
0,2012-11-24,600,"Saturday","weekend"
0,2012-11-24,605,"Saturday","weekend"
0,2012-11-24,610,"Saturday","weekend"
0,2012-11-24,615,"Saturday","weekend"
0,2012-11-24,620,"Saturday","weekend"
0,2012-11-24,625,"Saturday","weekend"
0,2012-11-24,630,"Saturday","weekend"
0,2012-11-24,635,"Saturday","weekend"
0,2012-11-24,640,"Saturday","weekend"
0,2012-11-24,645,"Saturday","weekend"
0,2012-11-24,650,"Saturday","weekend"
0,2012-11-24,655,"Saturday","weekend"
0,2012-11-24,700,"Saturday","weekend"
0,2012-11-24,705,"Saturday","weekend"
0,2012-11-24,710,"Saturday","weekend"
0,2012-11-24,715,"Saturday","weekend"
0,2012-11-24,720,"Saturday","weekend"
0,2012-11-24,725,"Saturday","weekend"
0,2012-11-24,730,"Saturday","weekend"
0,2012-11-24,735,"Saturday","weekend"
0,2012-11-24,740,"Saturday","weekend"
0,2012-11-24,745,"Saturday","weekend"
0,2012-11-24,750,"Saturday","weekend"
0,2012-11-24,755,"Saturday","weekend"
0,2012-11-24,800,"Saturday","weekend"
0,2012-11-24,805,"Saturday","weekend"
0,2012-11-24,810,"Saturday","weekend"
28,2012-11-24,815,"Saturday","weekend"
46,2012-11-24,820,"Saturday","weekend"
85,2012-11-24,825,"Saturday","weekend"
0,2012-11-24,830,"Saturday","weekend"
253,2012-11-24,835,"Saturday","weekend"
139,2012-11-24,840,"Saturday","weekend"
112,2012-11-24,845,"Saturday","weekend"
0,2012-11-24,850,"Saturday","weekend"
55,2012-11-24,855,"Saturday","weekend"
0,2012-11-24,900,"Saturday","weekend"
0,2012-11-24,905,"Saturday","weekend"
0,2012-11-24,910,"Saturday","weekend"
0,2012-11-24,915,"Saturday","weekend"
0,2012-11-24,920,"Saturday","weekend"
69,2012-11-24,925,"Saturday","weekend"
41,2012-11-24,930,"Saturday","weekend"
0,2012-11-24,935,"Saturday","weekend"
0,2012-11-24,940,"Saturday","weekend"
0,2012-11-24,945,"Saturday","weekend"
0,2012-11-24,950,"Saturday","weekend"
0,2012-11-24,955,"Saturday","weekend"
0,2012-11-24,1000,"Saturday","weekend"
0,2012-11-24,1005,"Saturday","weekend"
34,2012-11-24,1010,"Saturday","weekend"
57,2012-11-24,1015,"Saturday","weekend"
0,2012-11-24,1020,"Saturday","weekend"
0,2012-11-24,1025,"Saturday","weekend"
0,2012-11-24,1030,"Saturday","weekend"
0,2012-11-24,1035,"Saturday","weekend"
0,2012-11-24,1040,"Saturday","weekend"
0,2012-11-24,1045,"Saturday","weekend"
0,2012-11-24,1050,"Saturday","weekend"
0,2012-11-24,1055,"Saturday","weekend"
0,2012-11-24,1100,"Saturday","weekend"
0,2012-11-24,1105,"Saturday","weekend"
0,2012-11-24,1110,"Saturday","weekend"
0,2012-11-24,1115,"Saturday","weekend"
0,2012-11-24,1120,"Saturday","weekend"
0,2012-11-24,1125,"Saturday","weekend"
0,2012-11-24,1130,"Saturday","weekend"
0,2012-11-24,1135,"Saturday","weekend"
0,2012-11-24,1140,"Saturday","weekend"
0,2012-11-24,1145,"Saturday","weekend"
0,2012-11-24,1150,"Saturday","weekend"
0,2012-11-24,1155,"Saturday","weekend"
0,2012-11-24,1200,"Saturday","weekend"
0,2012-11-24,1205,"Saturday","weekend"
0,2012-11-24,1210,"Saturday","weekend"
40,2012-11-24,1215,"Saturday","weekend"
38,2012-11-24,1220,"Saturday","weekend"
0,2012-11-24,1225,"Saturday","weekend"
17,2012-11-24,1230,"Saturday","weekend"
32,2012-11-24,1235,"Saturday","weekend"
0,2012-11-24,1240,"Saturday","weekend"
0,2012-11-24,1245,"Saturday","weekend"
0,2012-11-24,1250,"Saturday","weekend"
0,2012-11-24,1255,"Saturday","weekend"
0,2012-11-24,1300,"Saturday","weekend"
0,2012-11-24,1305,"Saturday","weekend"
0,2012-11-24,1310,"Saturday","weekend"
0,2012-11-24,1315,"Saturday","weekend"
0,2012-11-24,1320,"Saturday","weekend"
0,2012-11-24,1325,"Saturday","weekend"
0,2012-11-24,1330,"Saturday","weekend"
0,2012-11-24,1335,"Saturday","weekend"
0,2012-11-24,1340,"Saturday","weekend"
39,2012-11-24,1345,"Saturday","weekend"
31,2012-11-24,1350,"Saturday","weekend"
57,2012-11-24,1355,"Saturday","weekend"
15,2012-11-24,1400,"Saturday","weekend"
92,2012-11-24,1405,"Saturday","weekend"
45,2012-11-24,1410,"Saturday","weekend"
10,2012-11-24,1415,"Saturday","weekend"
378,2012-11-24,1420,"Saturday","weekend"
425,2012-11-24,1425,"Saturday","weekend"
377,2012-11-24,1430,"Saturday","weekend"
374,2012-11-24,1435,"Saturday","weekend"
168,2012-11-24,1440,"Saturday","weekend"
110,2012-11-24,1445,"Saturday","weekend"
110,2012-11-24,1450,"Saturday","weekend"
360,2012-11-24,1455,"Saturday","weekend"
9,2012-11-24,1500,"Saturday","weekend"
77,2012-11-24,1505,"Saturday","weekend"
49,2012-11-24,1510,"Saturday","weekend"
17,2012-11-24,1515,"Saturday","weekend"
11,2012-11-24,1520,"Saturday","weekend"
122,2012-11-24,1525,"Saturday","weekend"
389,2012-11-24,1530,"Saturday","weekend"
715,2012-11-24,1535,"Saturday","weekend"
316,2012-11-24,1540,"Saturday","weekend"
522,2012-11-24,1545,"Saturday","weekend"
759,2012-11-24,1550,"Saturday","weekend"
769,2012-11-24,1555,"Saturday","weekend"
785,2012-11-24,1600,"Saturday","weekend"
768,2012-11-24,1605,"Saturday","weekend"
765,2012-11-24,1610,"Saturday","weekend"
752,2012-11-24,1615,"Saturday","weekend"
758,2012-11-24,1620,"Saturday","weekend"
755,2012-11-24,1625,"Saturday","weekend"
172,2012-11-24,1630,"Saturday","weekend"
0,2012-11-24,1635,"Saturday","weekend"
